VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
230, 120, -17.41303,  4.71932,  12.99303, 2, 1022, 513, 0,  0.77783,  0.46997,  0.43628,  0.73828
231, 118, -17.62119,  4.60956,  12.99303, 1022, 1022, 513, 0,  0.76758,  0.46436,  0.43848,  0.7373
232, 121, -17.74768,  4.33496,  12.99303, 2, 1022, 513, 0,  0.76172,  0.4502,  0.4397,  0.73438
233, 119, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.7085,  0.46997,  0.45044,  0.73828
234, 119, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.7085,  0.46997,  0.45044,  0.73828
235, 121, -17.74768,  4.33496,  12.99303, 2, 1022, 513, 0,  0.76172,  0.4502,  0.4397,  0.73438
236, 122, -17.74785,  2.35254,  12.99303, 2, 2, 513, 0,  0.76172,  0.34741,  0.4397,  0.71436
237, 119, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.7085,  0.46997,  0.45044,  0.73828
238, 122, -17.74785,  2.35254,  12.99303, 2, 2, 513, 0,  0.76172,  0.34741,  0.4397,  0.71436
239, 123, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.7085,  0.34741,  0.45044,  0.71436
240, 124, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.84961,  0.46997,  0.41724,  0.73828
241, 125, -16.63765,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79346,  0.4502,  0.42847,  0.73438
242, 126, -16.78083,  4.60956,  12.99303, 2, 1022, 513, 0,  0.78613,  0.46436,  0.42993,  0.7373
243, 124, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.84961,  0.46997,  0.41724,  0.73828
244, 126, -16.78083,  4.60956,  12.99303, 2, 1022, 513, 0,  0.78613,  0.46436,  0.42993,  0.7373
245, 127, -16.9723,  4.71932,  12.99303, 2, 1022, 513, 0,  0.77588,  0.46997,  0.43188,  0.73828
246, 125, -16.63765,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79346,  0.4502,  0.42847,  0.73438
247, 124, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.84961,  0.46997,  0.41724,  0.73828
248, 128, -15.54695,  2.35254,  12.99303, 2, 2, 513, 0,  0.84961,  0.34741,  0.41724,  0.71436
249, 128, -15.54695,  2.35254,  12.99303, 2, 2, 513, 0,  0.84961,  0.34741,  0.41724,  0.71436
250, 129, -16.63752,  2.3525,  12.99303, 1022, 2, 513, 0,  0.79395,  0.34741,  0.42847,  0.71436
251, 125, -16.63765,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79346,  0.4502,  0.42847,  0.73438
252, 130, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.9209,  0.34546,  0.45044,  0.73828
253, 131, -18.79844,  7.41854,  12.99303, 2, 1022, 513, 0,  0.9209,  0.48828,  0.45044,  0.76563
254, 132, -17.41303,  4.71932,  12.99303, 2, 1022, 513, 0,  0.85059,  0.34546,  0.43628,  0.73828
255, 132, -17.41303,  4.71932,  12.99303, 2, 1022, 513, 0,  0.85059,  0.34546,  0.43628,  0.73828
256, 131, -18.79844,  7.41854,  12.99303, 2, 1022, 513, 0,  0.9209,  0.48828,  0.45044,  0.76563
257, 133, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.75537,  0.48828,  0.41724,  0.76563
258, 132, -17.41303,  4.71932,  12.99303, 2, 1022, 513, 0,  0.85059,  0.34546,  0.43628,  0.73828
259, 133, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.75537,  0.48828,  0.41724,  0.76563
260, 134, -16.9723,  4.71932,  12.99303, 2, 1022, 513, 0,  0.82813,  0.34546,  0.43188,  0.73828
261, 133, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.75537,  0.48828,  0.41724,  0.76563
262, 135, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.75537,  0.34546,  0.41724,  0.73828
263, 134, -16.9723,  4.71932,  12.99303, 2, 1022, 513, 0,  0.82813,  0.34546,  0.43188,  0.73828
264, 136, -16.63752,  2.3525,  12.99303, 1022, 2, 513, 0,  0.22327,  0.0722,  0.42847,  0.71436
265, 137, -15.54695,  1.24286,  12.99303, 2, 1022, 513, 0,  0.16809,  0.00111,  0.41724,  0.70313
266, 138, -18.79844,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.45044,  0.70313
267, 138, -18.79844,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.45044,  0.70313
268, 139, -17.74785,  2.35254,  12.99303, 2, 2, 513, 0,  0.2793,  0.0722,  0.4397,  0.71436
269, 136, -16.63752,  2.3525,  12.99303, 1022, 2, 513, 0,  0.22327,  0.0722,  0.42847,  0.71436
270, 139, -17.74785,  2.35254,  12.99303, 2, 2, 513, 0,  0.2793,  0.0722,  0.4397,  0.71436
271, 138, -18.79844,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.45044,  0.70313
272, 140, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.33228,  0.0722,  0.45044,  0.71436
273, 141, -15.54695,  2.35254,  12.99303, 2, 2, 513, 0,  0.16809,  0.0722,  0.41724,  0.71436
274, 137, -15.54695,  1.24286,  12.99303, 2, 1022, 513, 0,  0.16809,  0.00111,  0.41724,  0.70313
275, 136, -16.63752,  2.3525,  12.99303, 1022, 2, 513, 0,  0.22327,  0.0722,  0.42847,  0.71436
276, 142, -14.93329,  4.60956,  12.99303, 1022, 1022, 513, 0,  0.78662,  0.46436,  0.41089,  0.7373
277, 143, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46973,  0.41724,  0.73828
278, 144, -14.69794,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.77441,  0.46997,  0.40869,  0.73828
279, 142, -14.93329,  4.60956,  12.99303, 1022, 1022, 513, 0,  0.78662,  0.46436,  0.41089,  0.7373
280, 145, -15.08088,  4.39181,  12.99303, 2, 1022, 513, 0,  0.79443,  0.45313,  0.4126,  0.73486
281, 143, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46973,  0.41724,  0.73828
282, 143, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46973,  0.41724,  0.73828
283, 145, -15.08088,  4.39181,  12.99303, 2, 1022, 513, 0,  0.79443,  0.45313,  0.4126,  0.73486
284, 146, -15.08105,  2.35254,  12.99303, 2, 1022, 513, 0,  0.79443,  0.34766,  0.4126,  0.71436
285, 143, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46973,  0.41724,  0.73828
286, 146, -15.08105,  2.35254,  12.99303, 2, 1022, 513, 0,  0.79443,  0.34766,  0.4126,  0.71436
287, 147, -15.54695,  2.35254,  12.99303, 2, 2, 513, 0,  0.81836,  0.34741,  0.41724,  0.71436
288, 148, -12.59893,  4.76493,  12.99324, 2, 1022, 513, 0,  0.69238,  0.47217,  0.38721,  0.73877
289, 149, -13.98563,  4.39181,  12.99303, 2, 2, 513, 0,  0.76318,  0.45313,  0.40137,  0.73486
290, 150, -14.13344,  4.60956,  12.99303, 2, 2, 513, 0,  0.77002,  0.46436,  0.40283,  0.7373
291, 148, -12.59893,  4.76493,  12.99324, 2, 1022, 513, 0,  0.69238,  0.47217,  0.38721,  0.73877
292, 150, -14.13344,  4.60956,  12.99303, 2, 2, 513, 0,  0.77002,  0.46436,  0.40283,  0.7373
293, 151, -14.36874,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.78223,  0.46997,  0.40527,  0.73828
294, 152, -12.59893,  2.3525,  12.99329, 2, 1022, 513, 0,  0.69238,  0.34741,  0.38721,  0.71436
295, 149, -13.98563,  4.39181,  12.99303, 2, 2, 513, 0,  0.76318,  0.45313,  0.40137,  0.73486
296, 148, -12.59893,  4.76493,  12.99324, 2, 1022, 513, 0,  0.69238,  0.47217,  0.38721,  0.73877
297, 152, -12.59893,  2.3525,  12.99329, 2, 1022, 513, 0,  0.69238,  0.34741,  0.38721,  0.71436
298, 153, -13.98581,  2.3525,  12.99303, 2, 1022, 513, 0,  0.76318,  0.34766,  0.40137,  0.71436
299, 149, -13.98563,  4.39181,  12.99303, 2, 2, 513, 0,  0.76318,  0.45313,  0.40137,  0.73486
300, 154, -15.54695,  4.71932,  12.99303, 2, 1022, 513, 0,  0.771,  0.34546,  0.41724,  0.73828
301, 155, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.771,  0.48828,  0.41724,  0.76563
302, 156, -14.69794,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.81396,  0.34546,  0.40869,  0.73828
303, 157, -14.36874,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.83057,  0.34546,  0.40527,  0.73828
304, 156, -14.69794,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.81396,  0.34546,  0.40869,  0.73828
305, 155, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.771,  0.48828,  0.41724,  0.76563
306, 157, -14.36874,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.83057,  0.34546,  0.40527,  0.73828
307, 155, -15.54695,  7.41854,  12.99303, 1022, 1022, 513, 0,  0.771,  0.48828,  0.41724,  0.76563
308, 158, -12.59871,  7.41854,  12.99229, 1022, 1022, 513, 0,  0.9209,  0.48828,  0.38721,  0.76563
309, 158, -12.59871,  7.41854,  12.99229, 1022, 1022, 513, 0,  0.9209,  0.48828,  0.38721,  0.76563
310, 159, -12.59893,  4.76493,  12.99324, 2, 1022, 513, 0,  0.9209,  0.3479,  0.38721,  0.73877
311, 157, -14.36874,  4.71932,  12.99303, 1022, 1022, 513, 0,  0.83057,  0.34546,  0.40527,  0.73828
312, 160, -12.59893,  1.24286,  12.99329, 2, 1022, 513, 0,  0.18469,  0.00111,  0.38721,  0.70313
313, 161, -15.54695,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.41724,  0.70313
314, 162, -15.08105,  2.35254,  12.99303, 2, 1022, 513, 0,  0.30908,  0.0722,  0.4126,  0.71436
315, 160, -12.59893,  1.24286,  12.99329, 2, 1022, 513, 0,  0.18469,  0.00111,  0.38721,  0.70313
316, 162, -15.08105,  2.35254,  12.99303, 2, 1022, 513, 0,  0.30908,  0.0722,  0.4126,  0.71436
317, 163, -13.98581,  2.3525,  12.99303, 2, 1022, 513, 0,  0.25415,  0.0722,  0.40137,  0.71436
318, 163, -13.98581,  2.3525,  12.99303, 2, 1022, 513, 0,  0.25415,  0.0722,  0.40137,  0.71436
319, 164, -12.59893,  2.3525,  12.99329, 2, 1022, 513, 0,  0.18469,  0.0722,  0.38721,  0.71436
320, 160, -12.59893,  1.24286,  12.99329, 2, 1022, 513, 0,  0.18469,  0.00111,  0.38721,  0.70313
321, 162, -15.08105,  2.35254,  12.99303, 2, 1022, 513, 0,  0.30908,  0.0722,  0.4126,  0.71436
322, 161, -15.54695,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.41724,  0.70313
323, 165, -15.54695,  2.35254,  12.99303, 2, 2, 513, 0,  0.33228,  0.0722,  0.41724,  0.71436
324, 166, -20.22344,  4.58457,  12.99303, 1022, 1022, 513, 0,  0.76953,  0.46313,  0.46484,  0.73682
325, 167, -21.79539,  4.76489,  12.99303, 2, 1022, 513, 0,  0.69043,  0.47217,  0.48096,  0.73877
326, 168, -20.00491,  4.71932,  12.99303, 2, 1022, 513, 0,  0.78027,  0.46997,  0.46265,  0.73828
327, 166, -20.22344,  4.58457,  12.99303, 1022, 1022, 513, 0,  0.76953,  0.46313,  0.46484,  0.73682
328, 169, -20.35811,  4.33496,  12.99303, 2, 1022, 513, 0,  0.76318,  0.4502,  0.46631,  0.73438
329, 167, -21.79539,  4.76489,  12.99303, 2, 1022, 513, 0,  0.69043,  0.47217,  0.48096,  0.73877
330, 167, -21.79539,  4.76489,  12.99303, 2, 1022, 513, 0,  0.69043,  0.47217,  0.48096,  0.73877
331, 169, -20.35811,  4.33496,  12.99303, 2, 1022, 513, 0,  0.76318,  0.4502,  0.46631,  0.73438
332, 170, -20.35828,  2.35254,  12.99303, 2, 2, 513, 0,  0.76318,  0.34692,  0.46631,  0.71436
333, 167, -21.79539,  4.76489,  12.99303, 2, 1022, 513, 0,  0.69043,  0.47217,  0.48096,  0.73877
334, 170, -20.35828,  2.35254,  12.99303, 2, 2, 513, 0,  0.76318,  0.34692,  0.46631,  0.71436
335, 171, -21.79539,  2.37792,  12.99303, 2, 2, 513, 0,  0.69043,  0.34741,  0.48096,  0.71436
336, 172, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46997,  0.45044,  0.73828
337, 173, -19.25374,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79492,  0.4502,  0.45508,  0.73438
338, 174, -19.38845,  4.58457,  12.99303, 2, 1022, 513, 0,  0.78809,  0.46313,  0.4563,  0.73682
339, 172, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46997,  0.45044,  0.73828
340, 174, -19.38845,  4.58457,  12.99303, 2, 1022, 513, 0,  0.78809,  0.46313,  0.4563,  0.73682
341, 175, -19.60693,  4.71932,  12.99303, 2, 1022, 513, 0,  0.77637,  0.46997,  0.45874,  0.73828
342, 173, -19.25374,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79492,  0.4502,  0.45508,  0.73438
343, 172, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81836,  0.46997,  0.45044,  0.73828
344, 176, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.81836,  0.34741,  0.45044,  0.71436
345, 177, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.79541,  0.34741,  0.45508,  0.71436
346, 173, -19.25374,  4.33496,  12.99303, 1022, 1022, 513, 0,  0.79492,  0.4502,  0.45508,  0.73438
347, 176, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.81836,  0.34741,  0.45044,  0.71436
348, 176, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.81836,  0.34741,  0.45044,  0.71436
349, 178, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.79541,  0.34741,  0.45508,  0.71436
350, 177, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.79541,  0.34741,  0.45508,  0.71436
351, 179, -21.79539,  4.76489,  12.99303, 2, 1022, 513, 0,  0.90771,  0.3479,  0.48096,  0.73877
352, 180, -21.79539,  7.41854,  12.99303, 2, 1022, 513, 0,  0.90771,  0.48828,  0.48096,  0.76563
353, 181, -20.00491,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81689,  0.34546,  0.46265,  0.73828
354, 181, -20.00491,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81689,  0.34546,  0.46265,  0.73828
355, 180, -21.79539,  7.41854,  12.99303, 2, 1022, 513, 0,  0.90771,  0.48828,  0.48096,  0.76563
356, 182, -18.79844,  7.41854,  12.99303, 2, 1022, 513, 0,  0.75537,  0.48828,  0.45044,  0.76563
357, 181, -20.00491,  4.71932,  12.99303, 2, 1022, 513, 0,  0.81689,  0.34546,  0.46265,  0.73828
358, 182, -18.79844,  7.41854,  12.99303, 2, 1022, 513, 0,  0.75537,  0.48828,  0.45044,  0.76563
359, 183, -19.60693,  4.71932,  12.99303, 2, 1022, 513, 0,  0.79639,  0.34546,  0.45874,  0.73828
360, 182, -18.79844,  7.41854,  12.99303, 2, 1022, 513, 0,  0.75537,  0.48828,  0.45044,  0.76563
361, 184, -18.79844,  4.71932,  12.99303, 2, 1022, 513, 0,  0.75537,  0.34546,  0.45044,  0.73828
362, 183, -19.60693,  4.71932,  12.99303, 2, 1022, 513, 0,  0.79639,  0.34546,  0.45874,  0.73828
363, 185, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.30737,  0.07214,  0.45508,  0.71436
364, 186, -18.79844,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.45044,  0.70313
365, 187, -21.79539,  1.24286,  12.99303, 2, 1022, 513, 0,  0.16785,  0.00111,  0.48096,  0.70313
366, 187, -21.79539,  1.24286,  12.99303, 2, 1022, 513, 0,  0.16785,  0.00111,  0.48096,  0.70313
367, 188, -20.35828,  2.35254,  12.99303, 2, 2, 513, 0,  0.2467,  0.07172,  0.46631,  0.71436
368, 185, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.30737,  0.07214,  0.45508,  0.71436
369, 188, -20.35828,  2.35254,  12.99303, 2, 2, 513, 0,  0.2467,  0.07172,  0.46631,  0.71436
370, 187, -21.79539,  1.24286,  12.99303, 2, 1022, 513, 0,  0.16785,  0.00111,  0.48096,  0.70313
371, 189, -21.79539,  2.37792,  12.99303, 2, 2, 513, 0,  0.16785,  0.0722,  0.48096,  0.71436
372, 190, -18.79844,  2.35254,  12.99303, 1022, 2, 513, 0,  0.33228,  0.0722,  0.45044,  0.71436
373, 186, -18.79844,  1.24286,  12.99303, 2, 1022, 513, 0,  0.33228,  0.00111,  0.45044,  0.70313
374, 185, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.30737,  0.07214,  0.45508,  0.71436
375, 191, -20.35828,  2.35254,  12.99303, 2, 2, 513, 0,  0.2467,  0.07172,  0.46631,  0.71436
376, 192, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.30737,  0.07208,  0.45508,  0.71436
377, 193, -19.25361,  2.3525,  12.99303, 1022, 2, 513, 0,  0.30737,  0.07214,  0.45508,  0.71436
378, 194, -21.79539,  2.37792,  11.48307, 511, 2, 0, 0,  0.24988,  0.0722,  0.40259,  0.84717
379, 195, -21.79539,  2.37792,  12.99303, 511, 2, 0, 0,  0.1676,  0.0722,  0.38721,  0.84717
380, 196, -21.79539,  1.24286,  12.99303, 511, 2, 0, 0,  0.1676,  0.00052,  0.38721,  0.83545
381, 194, -21.79539,  2.37792,  11.48307, 511, 2, 0, 0,  0.24988,  0.0722,  0.40259,  0.84717
382, 196, -21.79539,  1.24286,  12.99303, 511, 2, 0, 0,  0.1676,  0.00052,  0.38721,  0.83545
383, 197, -21.79539,  1.24286,  11.48307, 511, 2, 0, 0,  0.24988,  0.00052,  0.40259,  0.83545
384, 198, -21.79539,  4.66334,  11.48307, 511, 2, 0, 0,  0.76709,  0.46729,  0.40259,  0.87012
385, 199, -21.79539,  4.76493,  11.48307, 511, 2, 0, 0,  0.76465,  0.47217,  0.40259,  0.87109
386, 200, -21.79539,  4.76489,  12.99303, 511, 2, 0, 0,  0.69043,  0.47217,  0.38721,  0.87109
387, 199, -21.79539,  4.76493,  11.48307, 511, 2, 0, 0,  0.76465,  0.47217,  0.40259,  0.87109
388, 198, -21.79539,  4.66334,  11.48307, 511, 2, 0, 0,  0.76709,  0.46729,  0.40259,  0.87012
389, 201, -21.79539,  4.66334,  8.42504, 511, 2, 0, 0,  0.89844,  0.46729,  0.43384,  0.87012
390, 199, -21.79539,  4.76493,  11.48307, 511, 2, 0, 0,  0.76465,  0.47217,  0.40259,  0.87109
391, 201, -21.79539,  4.66334,  8.42504, 511, 2, 0, 0,  0.89844,  0.46729,  0.43384,  0.87012
392, 202, -21.79539,  4.76493,  8.42504, 511, 2, 0, 0,  0.89844,  0.47217,  0.43384,  0.87109
393, 203, -21.79539,  2.37792,  12.99303, 511, 2, 0, 0,  0.69043,  0.34717,  0.38721,  0.84717
394, 198, -21.79539,  4.66334,  11.48307, 511, 2, 0, 0,  0.76709,  0.46729,  0.40259,  0.87012
395, 200, -21.79539,  4.76489,  12.99303, 511, 2, 0, 0,  0.69043,  0.47217,  0.38721,  0.87109
396, 203, -21.79539,  2.37792,  12.99303, 511, 2, 0, 0,  0.69043,  0.34717,  0.38721,  0.84717
397, 204, -21.79539,  2.37792,  11.48307, 511, 2, 0, 0,  0.76709,  0.34741,  0.40259,  0.84717
398, 198, -21.79539,  4.66334,  11.48307, 511, 2, 0, 0,  0.76709,  0.46729,  0.40259,  0.87012
399, 205, -12.59928,  4.47529,  10.61924, 513, 2, 0, 0,  0.73145,  0.45776,  0.45605,  0.80225
400, 206, -12.59936,  3.72377,  10.86838, 513, 2, 0, 0,  0.7417,  0.41821,  0.45874,  0.79443
401, 207, -12.59893,  4.76493,  12.99324, 513, 2, 0, 0,  0.84961,  0.47217,  0.48022,  0.80518
402, 208, -12.59893,  2.3525,  12.99329, 513, 2, 0, 0,  0.84961,  0.34766,  0.48022,  0.78027
403, 207, -12.59893,  4.76493,  12.99324, 513, 2, 0, 0,  0.84961,  0.47217,  0.48022,  0.80518
404, 206, -12.59936,  3.72377,  10.86838, 513, 2, 0, 0,  0.7417,  0.41821,  0.45874,  0.79443
405, 208, -12.59893,  2.3525,  12.99329, 513, 2, 0, 0,  0.84961,  0.34766,  0.48022,  0.78027
406, 206, -12.59936,  3.72377,  10.86838, 513, 2, 0, 0,  0.7417,  0.41821,  0.45874,  0.79443
407, 209, -12.59936,  2.3525,  10.86838, 513, 2, 0, 0,  0.7417,  0.34766,  0.45874,  0.78027
408, 210, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.73438,  0.47217,  0.45605,  0.80518
409, 205, -12.59928,  4.47529,  10.61924, 513, 2, 0, 0,  0.73145,  0.45776,  0.45605,  0.80225
410, 207, -12.59893,  4.76493,  12.99324, 513, 2, 0, 0,  0.84961,  0.47217,  0.48022,  0.80518
411, 211, -12.59928,  4.76493,  10.41117, 513, 2, 0, 0,  0.72461,  0.47217,  0.4541,  0.80518
412, 205, -12.59928,  4.47529,  10.61924, 513, 2, 0, 0,  0.73145,  0.45776,  0.45605,  0.80225
413, 210, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.73438,  0.47217,  0.45605,  0.80518
414, 212, -12.59928,  5.53149,  9.56247, 513, 2, 0, 0,  0.74609,  0.38818,  0.44531,  0.81299
415, 213, -12.59928,  5.09011,  10.17751, 513, 2, 0, 0,  0.77734,  0.36475,  0.45166,  0.80859
416, 214, -12.59902,  7.41854,  10.62434, 513, 2, 0, 0,  0.80029,  0.48828,  0.45605,  0.83203
417, 215, -12.59936,  5.78067,  8.80659, 513, 2, 0, 0,  0.70801,  0.40137,  0.43774,  0.81543
418, 212, -12.59928,  5.53149,  9.56247, 513, 2, 0, 0,  0.74609,  0.38818,  0.44531,  0.81299
419, 214, -12.59902,  7.41854,  10.62434, 513, 2, 0, 0,  0.80029,  0.48828,  0.45605,  0.83203
420, 216, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.80029,  0.34766,  0.45605,  0.80518
421, 214, -12.59902,  7.41854,  10.62434, 513, 2, 0, 0,  0.80029,  0.48828,  0.45605,  0.83203
422, 213, -12.59928,  5.09011,  10.17751, 513, 2, 0, 0,  0.77734,  0.36475,  0.45166,  0.80859
423, 216, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.80029,  0.34766,  0.45605,  0.80518
424, 213, -12.59928,  5.09011,  10.17751, 513, 2, 0, 0,  0.77734,  0.36475,  0.45166,  0.80859
425, 217, -12.59928,  4.76493,  10.41117, 513, 2, 0, 0,  0.78955,  0.34766,  0.4541,  0.80518
426, 218, -12.59871,  7.41854,  12.99229, 513, 2, 0, 0,  0.9209,  0.48828,  0.48022,  0.83203
427, 214, -12.59902,  7.41854,  10.62434, 513, 2, 0, 0,  0.80029,  0.48828,  0.45605,  0.83203
428, 216, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.80029,  0.34766,  0.45605,  0.80518
429, 218, -12.59871,  7.41854,  12.99229, 513, 2, 0, 0,  0.9209,  0.48828,  0.48022,  0.83203
430, 216, -12.59928,  4.76493,  10.62015, 513, 2, 0, 0,  0.80029,  0.34766,  0.45605,  0.80518
431, 219, -12.59893,  4.76493,  12.99324, 513, 2, 0, 0,  0.9209,  0.34766,  0.48022,  0.80518
432, 220, -12.59902,  7.41854,  8.42508, 513, 2, 0, 0,  0.68848,  0.48828,  0.43384,  0.83203
433, 215, -12.59936,  5.78067,  8.80659, 513, 2, 0, 0,  0.70801,  0.40137,  0.43774,  0.81543
434, 214, -12.59902,  7.41854,  10.62434, 513, 2, 0, 0,  0.80029,  0.48828,  0.45605,  0.83203
435, 220, -12.59902,  7.41854,  8.42508, 513, 2, 0, 0,  0.68848,  0.48828,  0.43384,  0.83203
436, 221, -12.59941,  5.78067,  8.42508, 513, 2, 0, 0,  0.68848,  0.40137,  0.43384,  0.81543
437, 215, -12.59936,  5.78067,  8.80659, 513, 2, 0, 0,  0.70801,  0.40137,  0.43774,  0.81543
438, 222, -21.79539,  4.76489,  12.99303, 511, 2, 0, 0,  0.84424,  0.3479,  0.38721,  0.87109
439, 223, -21.79539,  4.76493,  11.48307, 511, 2, 0, 0,  0.9209,  0.3479,  0.40259,  0.87109
440, 224, -21.79539,  7.41854,  11.48307, 511, 2, 0, 0,  0.9209,  0.48828,  0.40259,  0.89844
441, 222, -21.79539,  4.76489,  12.99303, 511, 2, 0, 0,  0.84424,  0.3479,  0.38721,  0.87109
442, 224, -21.79539,  7.41854,  11.48307, 511, 2, 0, 0,  0.9209,  0.48828,  0.40259,  0.89844
443, 225, -21.79539,  7.41854,  12.99303, 511, 2, 0, 0,  0.84424,  0.48828,  0.38721,  0.89844
444, 226, -12.59893,  1.24286,  12.99329, 513, 2, 0, 0,  0.29297,  0.00106,  0.48022,  0.76904
445, 227, -12.59893,  2.3525,  12.99329, 513, 2, 0, 0,  0.29297,  0.0722,  0.48022,  0.78027
446, 228, -12.59936,  2.3525,  10.86838, 513, 2, 0, 0,  0.18665,  0.0722,  0.45874,  0.78027
447, 226, -12.59893,  1.24286,  12.99329, 513, 2, 0, 0,  0.29297,  0.00106,  0.48022,  0.76904
448, 228, -12.59936,  2.3525,  10.86838, 513, 2, 0, 0,  0.18665,  0.0722,  0.45874,  0.78027
449, 229, -12.59936,  1.24286,  10.86838, 513, 2, 0, 0,  0.18665,  0.00106,  0.45874,  0.76904
450, 230, -21.79539,  4.76493,  8.42504, 511, 2, 0, 0,  0.9209,  0.3479,  0.43384,  0.87109
451, 231, -21.79539,  7.41854,  8.42508, 511, 2, 0, 0,  0.9209,  0.48828,  0.43384,  0.89844
452, 232, -21.79539,  7.41854,  11.48307, 511, 2, 0, 0,  0.76563,  0.48828,  0.40259,  0.89844
453, 230, -21.79539,  4.76493,  8.42504, 511, 2, 0, 0,  0.9209,  0.3479,  0.43384,  0.87109
454, 232, -21.79539,  7.41854,  11.48307, 511, 2, 0, 0,  0.76563,  0.48828,  0.40259,  0.89844
455, 233, -21.79539,  4.76493,  11.48307, 511, 2, 0, 0,  0.76563,  0.3479,  0.40259,  0.87109
456, 234, -12.29446,  5.09011,  6.6726, 511, 1022, 0, 0,  1.9209,  0.29932,  0.49585,  0.85742
457, 235, -12.29433,  5.96942,  6.23628, 511, 1022, 0, 0,  1.90234,  0.33154,  0.4895,  0.86523
458, 236, -12.2945,  5.53149,  7.28764, 511, 1022, 0, 0,  1.94824,  0.31543,  0.48901,  0.85352
459, 236, -12.2945,  5.53149,  7.28764, 511, 1022, 0, 0,  1.94824,  0.31543,  0.48901,  0.85352
460, 235, -12.29433,  5.96942,  6.23628, 511, 1022, 0, 0,  1.90234,  0.33154,  0.4895,  0.86523
461, 237, -12.29455,  5.78067,  8.04353, 511, 1022, 0, 0,  1.98145,  0.32471,  0.48364,  0.84766
